#topo1 (H,(((A1,A2),N),U));
#topo2 (H,(((A1,A2),U),N));
#topo3 (H,((A1,A2),(N,U)));
#topo4 (H,(((A1,N),A2),U));
#topo5 (H,(((A1,N),U),A2));
#topo6 (H,((A1,N),(A2,U)));
#topo7 (H,(((A1,U),A2),N));
#topo8 (H,(((A1,U),N),A2));
#topo9 (H,((A1,U),(A2,N)));
#topo10 (H,(A1,(A2,(N,U))));
#topo11 (H,(A1,(N,(A2,U))));
#topo12 (H,(A1,(U,(A2,N))));
#topo13 (H,((A1,(A2,N)),U));
#topo14 (H,((A1,(A2,U)),N));
#topo15 (H,(A2,(A1,(N,U))));
topo1	topo2	topo3	topo4	topo5	topo6	topo7	topo8	topo9	topo10	topo11	topo12	topo13	topo14	topo15
45864	0	0	247884	0	0	0	0	0	0	0	0	1092	0	0
0	0	33453	0	0	0	0	4914	0	1134	0	0	0	0	255339
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51849	0	0	241164	0	0	0	0	0	0	0	0	1827	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124551	0	0	72492	0	0	0	0	0	0	0	0	97797	0	0
171360	0	0	28497	0	0	0	0	0	0	0	0	94983	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111300	0	0	114009	0	0	0	0	0	0	0	0	69531	0	0
23982	0	0	23688	0	0	0	0	0	0	0	0	247170	0	0
79380	0	0	208656	0	0	0	0	0	0	0	0	6804	0	0
137571	0	0	63336	0	0	0	0	0	0	0	0	93933	0	0
59304	0	0	230265	0	0	0	0	0	0	0	0	5271	0	0
58548	0	0	230601	0	0	0	0	0	0	0	0	5691	0	0
59619	0	0	221739	0	0	0	0	0	0	0	0	13482	0	0
85050	0	0	196770	0	0	0	0	0	0	0	0	13020	0	0
34482	0	0	258552	0	0	0	0	0	0	0	0	1806	0	0
37422	0	0	2268	0	0	0	0	0	0	0	0	255150	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256620	0	0	4452	0	0	0	0	0	0	0	0	33768	0	0
266448	0	0	0	0	0	0	0	0	0	0	0	28392	0	0
293748	0	0	0	0	0	0	0	0	0	0	0	1092	0	0
265356	0	0	0	0	0	0	0	0	0	0	0	29484	0	0
286041	0	0	4116	0	0	0	0	0	0	0	0	4683	0	0
63777	0	0	2982	0	0	0	0	0	0	0	0	228081	0	0
145089	0	0	7119	0	0	0	0	0	0	0	0	142632	0	0
285075	0	0	3675	0	0	0	0	0	0	0	0	6090	0	0
118209	0	0	88746	0	0	0	0	0	0	0	0	87885	0	0
97209	0	0	75642	0	0	0	0	0	0	0	0	121989	0	0
116382	0	0	85092	0	0	0	0	0	0	0	0	93366	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97335	0	0	86520	0	0	0	0	0	0	0	0	110985	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118251	0	0	86877	0	0	0	0	0	0	0	0	89712	0	0
116340	0	0	86625	0	0	0	0	0	0	0	0	91875	0	0
111783	0	0	73920	0	0	0	0	0	0	0	0	109137	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10605	0	0	261975	0	0	0	0	0	0	0	0	22260	0	0
90300	0	0	71526	0	0	0	0	0	0	0	0	133014	0	0
285768	0	0	3717	0	0	0	0	0	0	0	0	5355	0	0
79380	0	0	208656	0	0	0	0	0	0	0	0	6804	0	0
79380	0	0	208656	0	0	0	0	0	0	0	0	6804	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293895	0	0	525	0	0	0	0	0	0	0	0	420	0	0
285705	0	0	4893	0	0	0	0	0	0	0	0	4242	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293748	0	0	1092	0	0	0	0	0	0	0	0	0	0	0
10920	0	283920	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286230	0	0	4620	0	0	0	0	0	0	0	0	3990	0	0
56700	0	0	145719	0	0	0	0	0	0	0	0	92421	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378	38178	0	0	0	9450	1092	0	42	0	0	0	0	245700	0
71442	0	0	218862	0	0	0	0	0	0	0	0	4536	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283920	0	0	10920	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19257	0	0	11046	0	0	0	0	0	0	0	0	264537	0	0
64155	0	0	3087	0	0	0	0	0	0	0	0	227598	0	0
265356	0	0	28392	0	0	0	0	0	0	0	0	1092	0	0
293748	0	0	0	0	0	0	0	0	0	0	0	1092	0	0
62370	0	0	217728	0	0	0	0	0	0	0	0	14742	0	0
71442	0	0	218862	0	0	0	0	0	0	0	0	4536	0	0
37422	0	0	29568	0	0	0	0	0	0	0	0	227850	0	0
91854	0	0	31836	0	0	0	0	0	0	0	0	171150	0	0
126903	0	0	83622	0	0	0	0	0	0	0	0	84315	0	0
293412	0	0	1050	0	0	0	0	0	0	0	0	378	0	0
3570	283920	0	5250	0	0	0	0	0	0	0	0	2100	0	0
292572	0	0	756	0	0	0	0	0	0	0	0	1512	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284361	0	0	1407	0	0	0	0	0	0	0	0	9072	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78750	0	0	106386	0	0	0	0	0	0	0	0	109704	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28350	0	0	2268	0	0	0	0	0	0	0	0	264222	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21231	0	0	11844	0	0	0	0	0	0	0	0	261765	0	0
35721	0	0	2268	0	0	0	0	0	0	0	0	256851	0	0
85050	0	0	196770	0	0	0	0	0	0	0	0	13020	0	0
37170	0	0	10542	0	0	0	0	0	0	0	0	247128	0	0
27300	2100	8736	27594	2184	8400	0	0	84	0	0	218400	42	0	0
65772	0	0	10584	0	0	0	0	0	0	0	0	218484	0	0
31395	0	0	15414	0	0	0	0	0	0	0	0	248031	0	0
63987	0	0	3318	0	0	0	0	0	0	0	0	227535	0	0
91854	0	0	31836	0	0	0	0	0	0	0	0	171150	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292572	0	0	756	0	0	0	0	0	0	0	0	1512	0	0
59031	0	0	6384	0	0	0	0	0	0	0	0	229425	0	0
293412	0	0	1050	0	0	0	0	0	0	0	0	378	0	0
62244	0	0	189210	0	0	0	0	0	0	0	0	43386	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287595	0	0	3192	0	0	0	0	0	0	0	0	4053	0	0
284697	0	0	945	0	0	0	0	0	0	0	0	9198	0	0
286356	0	0	714	0	0	0	0	0	0	0	0	7770	0	0
294420	0	0	420	0	0	0	0	0	0	0	0	0	0	0
285726	0	0	126	0	0	0	0	0	0	0	0	8988	0	0
223671	0	0	20832	0	0	0	0	0	0	0	0	50337	0	0
286146	0	0	5355	0	0	0	0	0	0	0	0	3339	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286419	0	0	4830	0	0	0	0	0	0	0	0	3591	0	0
291480	0	0	714	0	0	0	0	0	0	0	0	2646	0	0
231	63336	336	1029	84	0	2184	0	0	0	0	8400	840	218400	0
63924	0	0	219870	0	0	0	0	0	0	0	0	11046	0	0
285831	0	0	2709	0	0	0	0	0	0	0	0	6300	0	0
292866	0	0	357	0	0	0	0	0	0	0	0	1617	0	0
290640	0	0	2835	0	0	0	0	0	0	0	0	1365	0	0
138684	0	0	91329	0	0	0	0	0	0	0	0	64827	0	0
110964	0	0	93534	0	0	0	0	0	0	0	0	90342	0	0
288099	0	0	3423	0	0	0	0	0	0	0	0	3318	0	0
284088	0	0	609	0	0	0	0	0	0	0	0	10143	0	0
291270	0	0	1428	0	0	0	0	0	0	0	0	2142	0	0
118125	0	0	90489	0	0	0	0	0	0	0	0	86226	0	0
483	63672	0	462	0	84	218400	0	8400	0	0	0	1155	2184	0
28266	0	9072	27384	2268	0	0	0	0	0	0	226800	1050	0	0
28455	0	0	237594	0	0	0	0	0	0	0	0	28791	0	0
285852	0	0	5565	0	0	0	0	0	0	0	0	3423	0	0
248073	9828	0	4977	0	1092	0	0	0	0	0	28392	2478	0	0
256032	0	0	840	0	0	0	0	0	0	0	29484	8484	0	0
290892	0	0	2184	0	0	0	0	0	0	0	0	1764	0	0
966	0	232050	4515	0	357	21	0	1575	10374	0	0	3444	42	41496
88284	0	0	119385	0	0	0	0	0	0	0	0	87171	0	0
293013	0	0	378	0	0	0	0	0	0	0	0	1449	0	0
99393	0	0	82341	0	0	0	0	0	0	0	0	113106	0	0
105441	0	0	107982	0	0	0	0	0	0	0	0	81417	0	0
29904	0	0	24612	0	0	0	0	0	0	0	0	240324	0	0
17640	0	0	43302	0	0	0	0	0	0	0	0	233898	0	0
289863	0	0	1197	0	0	0	0	0	0	0	0	3780	0	0
45906	0	0	28728	0	0	0	0	0	0	0	0	220206	0	0
285726	0	0	126	0	0	0	0	0	0	0	0	8988	0	0
8211	255528	0	378	0	0	0	0	0	0	0	1092	1239	28392	0
284298	0	0	798	0	0	0	0	0	0	0	0	9744	0	0
291396	0	0	1848	0	0	0	0	0	0	0	0	1596	0	0
288456	0	0	546	0	0	0	0	0	0	0	0	5838	0	0
50421	0	0	233037	0	0	0	0	0	0	0	0	11382	0	0
63504	0	0	218568	0	0	0	0	0	0	0	0	12768	0	0
37548	0	0	246036	0	0	0	0	0	0	0	0	11256	0	0
37107	0	0	246351	0	0	0	0	0	0	0	0	11382	0	0
255969	0	0	28770	0	0	0	0	0	0	0	0	10101	0	0
38220	0	0	227178	0	0	0	0	0	0	0	0	29442	0	0
37632	0	0	236712	0	0	0	0	0	0	0	0	20496	0	0
9366	756	27300	84	236250	42	0	9450	9450	0	42	1050	1050	0	0
17094	0	0	8988	0	0	0	0	0	0	0	0	268758	0	0
93177	0	0	105987	0	0	0	0	0	0	0	0	95676	0	0
293496	0	0	945	0	0	0	0	0	0	0	0	399	0	0
100149	0	0	70770	0	0	0	0	0	0	0	0	123921	0	0
45969	0	0	237972	0	0	0	0	0	0	0	0	10899	0	0
1512	26250	0	252	84	0	6825	0	0	294	0	18900	336	239925	462
43344	0	0	241710	0	0	0	0	0	0	0	0	9786	0	0
72408	0	0	213717	0	0	0	0	0	0	0	0	8715	0	0
1071	54600	0	1995	0	218400	0	0	0	0	0	17472	1302	0	0
87570	0	0	20160	0	0	0	0	0	0	0	0	187110	0	0
265356	0	0	0	0	0	0	0	0	0	0	0	29484	0	0
284025	0	0	651	0	0	0	0	0	0	0	0	10164	0	0
266070	0	0	27678	0	0	0	0	0	0	0	0	1092	0	0
286818	0	0	2646	0	0	0	0	0	0	0	0	5376	0	0
265356	0	0	28392	0	0	0	0	0	0	0	0	1092	0	0
256053	0	0	3402	0	0	0	0	0	0	0	0	35385	0	0
266448	0	0	0	0	0	0	0	0	0	0	0	28392	0	0
290976	0	0	1953	0	0	0	0	0	0	0	0	1911	0	0
255885	0	0	28497	0	0	0	0	0	0	0	0	10458	0	0
259350	0	0	0	0	0	0	0	0	0	0	0	35490	0	0
14133	0	245700	3024	27300	0	0	0	2184	0	0	0	2499	0	0
247044	0	0	44520	0	0	0	0	0	0	0	0	3276	0	0
264684	0	0	18060	0	0	0	0	0	0	0	0	12096	0	0
283290	0	0	5712	0	0	0	0	0	0	0	0	5838	0	0
282387	0	0	6657	0	0	0	0	0	0	0	0	5796	0	0
119784	0	0	83475	0	0	0	0	0	0	0	0	91581	0	0
283983	0	0	6888	0	0	0	0	0	0	0	0	3969	0	0
99225	0	0	100338	0	0	0	0	0	0	0	0	95277	0	0
283038	0	0	4158	0	0	0	0	0	0	0	0	7644	0	0
126651	0	0	35070	0	0	0	0	0	0	0	0	133119	0	0
254709	0	0	4389	0	0	0	0	0	0	0	0	35742	0	0
279573	0	0	8694	0	0	0	0	0	0	0	0	6573	0	0
274554	0	0	10395	0	0	0	0	0	0	0	0	9891	0	0
34167	0	0	14868	0	0	0	0	0	0	0	0	245805	0	0
33432	0	0	15687	0	0	0	0	0	0	0	0	245721	0	0
275814	10920	0	3843	0	0	0	0	0	0	0	0	4263	0	0
56952	0	0	924	0	0	0	0	0	0	0	0	236964	0	0
55419	0	0	219555	0	0	0	0	0	0	0	0	19866	0	0
263319	0	0	10983	0	0	0	0	0	0	0	0	20538	0	0
28098	0	0	10185	0	0	0	0	0	0	0	0	256557	0	0
266406	0	0	8841	0	0	0	0	0	0	0	0	19593	0	0
61257	0	0	26208	0	0	0	0	0	0	0	0	207375	0	0
131103	0	0	19278	0	0	0	0	0	0	0	0	144459	0	0
12474	251160	10920	420	0	0	0	0	0	0	0	0	19866	0	0
47544	0	0	588	0	0	0	0	0	0	0	0	246708	0	0
255612	0	0	11298	0	0	0	0	0	0	0	0	27930	0	0
27972	0	0	245994	0	0	0	0	0	0	0	0	20874	0	0
27363	0	0	1323	0	0	0	0	0	0	0	0	266154	0	0
246225	0	0	28476	0	0	0	0	0	0	0	0	20139	0	0
15120	0	0	29253	0	0	0	0	0	0	0	0	250467	0	0
281337	0	0	6342	0	0	0	0	0	0	0	0	7161	0	0
30786	0	0	42882	0	0	0	0	0	0	0	0	221172	0	0
28140	0	0	20244	0	0	0	0	0	0	0	0	246456	0	0
28182	0	0	246456	0	0	0	0	0	0	0	0	20202	0	0
2310	54600	0	861	0	218400	0	0	0	0	0	17472	1197	0	0
24864	0	21840	15330	0	0	0	0	0	0	0	0	232806	0	0
27636	0	0	28287	0	0	0	0	235872	0	0	0	3045	0	0
247254	0	0	26775	0	0	0	0	0	0	0	0	20811	0	0
27762	0	0	246498	0	0	0	0	0	0	0	0	20580	0	0
47754	0	0	226338	0	0	0	0	0	0	0	0	20748	0	0
247254	0	0	27405	0	0	0	0	0	0	0	0	20181	0	0
54894	0	0	1113	0	0	0	0	0	0	0	0	238833	0	0
273357	0	0	903	0	0	0	0	0	0	0	0	20580	0	0
74865	0	0	924	0	0	0	0	0	0	0	0	219051	0	0
26607	0	0	22260	0	0	0	0	0	0	0	0	245973	0	0
249396	0	0	27090	0	0	0	0	0	0	0	0	18354	0	0
53067	0	0	194019	0	0	0	0	0	0	0	0	47754	0	0
55461	0	0	1197	0	0	0	0	0	0	0	0	238182	0	0
39606	0	4368	14028	17472	0	0	0	218400	0	0	0	966	0	0
28287	0	0	20244	0	0	0	0	0	0	0	0	246309	0	0
258069	0	0	29610	0	0	0	0	0	0	0	0	7161	0	0
0	0	0	0	26208	0	5712	15393	0	11886	399	0	0	189	235053
243495	21840	0	14595	0	0	0	0	0	0	0	0	14910	0	0
27468	0	0	28812	0	0	0	0	235872	0	0	0	2688	0	0
252399	0	0	33915	0	0	0	0	0	0	0	0	8526	0	0
253806	0	0	32970	0	0	0	0	0	0	0	0	8064	0	0
189945	0	0	29778	0	0	0	0	0	0	0	0	75117	0	0
280518	0	0	7413	0	0	0	0	0	0	0	0	6909	0	0
247884	0	0	7980	0	0	0	0	0	0	0	0	38976	0	0
28140	0	0	219198	0	0	0	0	14742	0	0	0	32760	0	0
43218	0	0	19572	0	0	0	0	0	0	0	0	232050	0	0
2394	54600	0	1554	0	218400	0	0	0	0	0	17472	420	0	0
1743	54600	0	1281	0	192192	0	0	0	0	8736	17472	1344	17472	0
3612	54600	0	756	0	200928	0	0	0	0	17472	17472	0	0	0
56826	0	0	26859	0	0	0	0	0	0	0	0	211155	0	0
24759	0	0	259518	0	0	0	0	0	0	0	0	10563	0	0
269178	0	0	13293	0	0	0	0	0	0	0	0	12369	0	0
11571	0	0	5376	0	0	0	0	0	0	0	0	277893	0	0
28455	0	0	693	0	0	0	0	0	0	0	0	265692	0	0
281862	0	0	7119	0	0	0	0	0	0	0	0	5859	0	0
28392	0	0	255906	0	0	0	0	0	0	0	0	10542	0	0
903	245700	0	777	0	0	0	0	0	0	0	2184	17976	27300	0
113316	0	0	68586	0	0	0	0	0	0	0	0	112938	0	0
266448	0	0	15351	0	0	0	0	0	0	0	0	13041	0	0
273147	0	0	12852	0	0	0	0	0	0	0	0	8841	0	0
256326	0	0	315	0	0	0	0	0	0	0	0	38199	0	0
55440	0	0	840	0	0	0	0	0	0	0	0	238560	0	0
23961	0	0	15855	0	0	0	0	0	0	0	0	255024	0	0
120876	0	0	92001	0	0	0	0	0	0	0	0	81963	0	0
283290	0	0	9282	0	0	0	0	0	0	0	0	2268	0	0
246372	0	0	27699	0	0	0	0	0	0	0	0	20769	0	0
28098	0	0	246456	0	0	0	0	0	0	0	0	20286	0	0
280833	0	0	6594	0	0	0	0	0	0	0	0	7413	0	0
212667	0	0	29799	0	0	0	0	0	0	0	0	52374	0	0
253932	0	0	1722	0	0	0	0	0	0	0	0	39186	0	0
55461	0	0	819	0	0	0	0	0	0	0	0	238560	0	0
102963	0	0	90678	0	0	0	0	0	0	0	0	101199	0	0
274533	0	0	9156	0	0	0	0	0	0	0	0	11151	0	0
254100	0	0	3066	0	0	0	0	0	0	0	0	37674	0	0
278103	0	0	8967	0	0	0	0	0	0	0	0	7770	0	0
11760	0	0	8547	0	0	0	0	0	0	0	0	274533	0	0
274491	0	0	15582	0	0	0	0	0	0	0	0	4767	0	0
104622	10920	0	77952	0	0	0	0	0	0	0	0	101346	0	0
128205	0	0	97167	0	0	0	0	0	0	0	0	69468	0	0
11004	0	0	11865	0	0	0	0	0	0	0	0	271971	0	0
117054	0	0	82971	0	0	0	0	0	0	0	0	94815	0	0
254625	0	0	1344	0	0	0	0	0	0	0	0	38871	0	0
145362	0	0	44478	0	0	0	0	0	0	0	0	105000	0	0
125412	0	0	78540	0	0	0	0	0	0	0	0	90888	0	0
259644	0	0	4662	0	0	0	0	0	0	0	0	30534	0	0
28497	0	0	630	0	0	0	0	0	0	0	0	265713	0	0
270900	0	0	12138	0	0	0	0	0	0	0	0	11802	0	0
277158	0	0	10416	0	0	0	0	0	0	0	0	7266	0	0
274911	0	0	252	0	0	0	0	0	0	0	0	19677	0	0
9639	3276	0	6825	0	29484	0	0	0	0	0	235872	9744	0	0
12642	0	0	38619	0	0	0	0	0	0	0	0	243579	0	0
27930	0	0	30828	0	0	0	0	0	0	0	0	236082	0	0
249900	0	0	43386	0	0	0	0	0	0	0	0	1554	0	0
903	0	262080	336	0	0	0	0	0	0	0	0	31521	0	0
264621	0	0	294	0	0	0	0	0	0	0	0	29925	0	0
281757	0	0	6258	0	0	0	0	0	0	0	0	6825	0	0
273630	0	0	882	0	0	0	0	0	0	0	0	20328	0	0
15540	0	273000	2562	0	0	0	0	0	0	0	0	3738	0	0
281799	0	0	5628	0	0	0	0	0	0	0	0	7413	0	0
283080	0	0	4872	0	0	0	0	0	0	0	0	6888	0	0
14742	240240	32760	2919	0	0	0	0	0	0	0	0	4179	0	0
282177	0	0	5124	0	0	0	0	0	0	0	0	7539	0	0
240996	32760	0	945	0	0	0	0	0	0	0	0	20139	0	0
84273	0	32760	69678	0	0	0	0	0	0	0	0	108129	0	0
274701	0	0	1302	0	0	0	0	0	0	0	0	18837	0	0
89712	0	0	129444	0	0	0	0	0	0	0	0	75684	0	0
81396	0	0	193977	0	0	0	0	0	0	0	0	19467	0	0
281568	0	0	4830	0	0	0	0	0	0	0	0	8442	0	0
250320	0	0	27048	0	0	0	0	0	0	0	0	17472	0	0
2205	0	54600	1113	218400	0	0	0	17472	0	0	0	1050	0	0
275835	0	0	651	0	0	0	0	0	0	0	0	18354	0	0
73332	0	0	193704	0	0	0	0	0	0	0	0	27804	0	0
57267	0	0	630	0	0	0	0	235872	0	0	0	1071	0	0
56280	0	0	546	0	0	0	0	235872	0	0	0	2142	0	0
55902	0	0	1638	0	0	0	0	0	0	0	0	237300	0	0
65520	0	0	861	0	0	0	0	0	0	0	0	228459	0	0
1092	24024	2184	1029	17472	24024	192192	0	26208	2184	0	3276	1155	0	0
53844	0	10920	194082	0	0	0	0	0	0	0	0	35994	0	0
63021	0	10920	202125	0	0	0	0	0	0	0	0	18774	0	0
268338	0	10920	8736	0	0	0	0	0	0	0	0	6846	0	0
242928	0	10920	18312	0	0	0	0	0	0	0	0	22680	0	0
52542	0	10920	201768	0	0	0	0	0	0	0	0	29610	0	0
264096	0	10920	8862	0	0	0	0	0	0	0	0	10962	0	0
266532	0	10920	7686	0	0	0	0	0	0	0	0	9702	0	0
924	0	27300	798	41496	0	0	192192	19656	0	0	0	462	0	12012
51576	0	10920	204750	0	0	0	0	0	0	0	0	27594	0	0
264054	0	10920	1365	0	0	0	0	0	0	0	0	18501	0	0
247611	0	10920	9660	0	0	0	0	0	0	0	0	26649	0	0
277025	0	3640	5334	0	0	0	0	0	0	0	0	8841	0	0
260078	0	3640	2184	0	0	0	0	0	0	0	0	28938	0	0
260820	0	10920	16863	0	0	0	0	0	0	0	0	6237	0	0
36876	0	32760	2394	0	0	0	0	0	0	0	0	222810	0	0
274176	0	10920	5712	0	0	0	0	0	0	0	0	4032	0	0
260337	10920	10920	4032	0	0	0	0	0	0	0	0	8631	0	0
27258	0	10920	236502	0	0	0	0	0	0	0	0	20160	0	0
1134	26208	1092	252	0	209664	26208	0	2184	8736	0	17472	798	0	1092
262899	0	10920	1155	0	0	0	0	0	0	0	0	19866	0	0
1638	0	245700	1029	0	0	0	0	0	27300	0	2184	16989	0	0
253008	0	10920	10038	0	0	0	0	0	0	0	0	20874	0	0
245679	0	10920	30471	0	0	0	0	0	0	0	0	7770	0	0
263088	0	10920	0	0	0	0	0	0	0	0	0	20832	0	0
243096	0	10920	20727	0	0	0	0	0	0	0	0	20097	0	0
264516	0	10920	5229	0	0	0	0	0	0	0	0	14175	0	0
228186	0	10920	25683	0	0	0	0	0	0	0	0	30051	0	0
237657	0	10920	315	0	0	0	0	0	0	0	0	45948	0	0
237153	0	10920	1470	0	0	0	0	0	0	0	0	45297	0	0
263235	0	10920	798	0	0	0	0	0	0	0	0	19887	0	0
254688	0	10920	1323	0	0	0	0	0	0	0	0	27909	0	0
54705	0	10920	1764	0	0	0	0	0	0	0	0	227451	0	0
243075	0	10920	1575	0	0	0	0	0	0	0	0	39270	0	0
253092	0	10920	714	0	0	0	0	0	0	0	0	30114	0	0
25935	0	21840	216321	0	0	0	0	0	0	0	0	30744	0	0
672	1092	26208	546	206388	0	9828	0	19656	0	0	0	966	0	29484
47061	0	10920	567	0	0	0	0	0	0	0	0	236292	0	0
46809	0	10920	216531	0	0	0	0	0	0	0	0	20580	0	0
35490	0	10920	216342	0	0	0	0	0	0	0	0	32088	0	0
252084	0	10920	23961	0	0	0	0	0	0	0	0	7875	0	0
263004	0	10920	546	0	0	0	0	0	0	0	0	20370	0	0
255045	0	10920	9744	0	0	0	0	0	0	0	0	19131	0	0
24444	9450	3528	903	9450	1008	0	9450	226800	42	42	42	231	0	9450
28875	0	10920	8400	0	0	0	0	0	0	0	0	246645	0	0
35112	0	10920	228690	0	0	0	0	0	0	0	0	20118	0	0
253449	0	10920	10878	0	0	0	0	0	0	0	0	19593	0	0
264390	0	10920	420	0	0	0	0	0	0	0	0	19110	0	0
240072	0	10920	8085	0	0	0	0	0	0	0	0	35763	0	0
270438	0	10920	3885	0	0	0	0	0	0	0	0	9597	0	0
256494	0	10920	840	0	0	0	0	0	0	0	0	26586	0	0
15204	0	262080	7728	0	0	0	0	0	0	0	0	9828	0	0
263340	0	10920	693	0	0	0	0	0	0	0	0	19887	0	0
267603	0	10920	9156	0	0	0	0	0	0	0	0	7161	0	0
247002	0	10920	2940	0	0	0	0	0	0	0	0	33978	0	0
268821	0	10920	7644	0	0	0	0	0	0	0	0	7455	0	0
267204	0	10920	5628	0	0	0	0	0	0	0	0	11088	0	0
50862	0	10920	5880	0	0	0	0	0	0	0	0	227178	0	0
110775	0	10920	86457	0	0	0	0	0	0	0	0	86688	0	0
273924	0	10920	756	0	0	0	0	0	0	0	0	9240	0	0
274113	0	10920	3570	0	0	0	0	0	0	0	0	6237	0	0
264516	0	10920	9870	0	0	0	0	0	0	0	0	9534	0	0
35280	0	10920	2646	0	0	0	0	0	0	0	0	245994	0	0
72959	520	0	2961	0	0	0	0	0	0	0	0	218400	0	0
61278	0	10920	2604	0	0	0	0	0	0	0	0	220038	0	0
70560	0	10920	2268	0	0	0	0	0	0	0	0	211092	0	0
61614	0	10920	2394	0	0	0	0	0	0	0	0	219912	0	0
26733	0	2625	1218	2730	0	0	0	0	11844	0	204750	40299	0	4641
61719	520	10400	2688	0	0	0	0	0	0	0	0	219513	0	0
27300	0	10122	0	1092	0	0	0	0	9450	0	245700	0	0	1176
8736	0	28686	0	218400	0	0	27300	1092	42	0	1092	0	0	9492
0	9828	255528	0	0	0	1092	27300	0	0	0	0	0	0	1092
284440	0	10400	0	0	0	0	0	0	0	0	0	0	0	0
270900	0	21840	2100	0	0	0	0	0	0	0	0	0	0	0
278980	0	10400	3780	0	0	0	0	0	0	0	0	1680	0	0
7560	24192	4032	504	0	201600	25200	1092	2016	25326	0	0	0	1008	2310
0	21840	273000	0	0	0	0	0	0	0	0	0	0	0	0
36036	0	10920	245700	0	0	0	0	0	0	0	0	2184	0	0
36036	0	10920	28434	0	0	0	0	0	0	0	0	219450	0	0
36036	0	10920	246792	0	0	0	0	0	0	0	0	1092	0	0
282828	0	10920	546	0	0	0	0	0	0	0	0	546	0	0
63336	0	10920	210084	0	0	0	0	0	0	0	0	10500	0	0
257712	0	10920	0	0	0	0	0	0	0	0	0	26208	0	0
27300	0	11172	27300	2184	0	0	0	0	8400	0	218400	0	0	84
22932	0	10920	28938	0	0	0	0	0	0	0	0	232050	0	0
273000	0	21840	0	0	0	0	0	0	0	0	0	0	0	0
1428	26250	10878	0	42	9450	0	1008	42	9450	226800	9450	0	0	42
283920	0	10920	0	0	0	0	0	0	0	0	0	0	0	0
263466	0	21840	84	0	0	0	0	0	0	0	0	9450	0	0
0	273000	21840	0	0	0	0	0	0	0	0	0	0	0	0
273000	0	21840	0	0	0	0	0	0	0	0	0	0	0	0
0	0	255150	0	0	0	0	0	0	10206	0	0	0	0	29484
0	0	294840	0	0	0	0	0	0	0	0	0	0	0	0
0	0	294840	0	0	0	0	0	0	0	0	0	0	0	0
0	0	294840	0	0	0	0	0	0	0	0	0	0	0	0
273000	0	21840	0	0	0	0	0	0	0	0	0	0	0	0
10920	0	283920	0	0	0	0	0	0	0	0	0	0	0	0
271908	10920	10920	0	0	0	0	0	0	0	0	0	1092	0	0
273000	0	21840	0	0	0	0	0	0	0	0	0	0	0	0
0	34650	2772	0	0	0	1050	0	0	18984	0	0	0	237300	84
